iteration,action_noise_std,value_function_loss,surrogate_loss,entropy_loss,mean_reward,mean_episode_length,rew_air_time,rew_base_angular_vel,rew_base_linear_vel,rew_foot_clearance,rew_gait,rew_action_smoothness,rew_air_time_variance,rew_base_motion,rew_base_orientation,rew_foot_slip,rew_joint_acc,rew_joint_pos,rew_joint_torques,rew_joint_vel,terrain_level,error_vel_xy,error_vel_yaw,term_timeout,term_body_contact,term_out_of_bounds,total_timesteps
387,0.51,0.5051,-0.0074,10.8572,411.16,1716.53,0.7256,3.4091,14.4462,0.164,5.2741,-2.4927,-0.0043,-0.6201,-0.4928,-0.3103,-0.1451,-0.3348,-0.0123,-0.0869,1.4112,0.9011,0.3752,0.7329,0.2671,0.0,45628800.0
388,0.51,0.5633,-0.0069,10.8421,415.51,1729.42,0.849,3.9553,17.0115,0.1971,6.1671,-2.8858,-0.0049,-0.7026,-0.5628,-0.3423,-0.1728,-0.3677,-0.0141,-0.1004,1.4238,1.0086,0.4295,0.7347,0.2653,0.0,45746400.0
389,0.51,0.6019,-0.0074,10.8108,398.35,1685.05,0.8098,3.7034,15.1121,0.1794,5.8559,-2.6975,-0.0047,-0.6581,-0.5293,-0.3483,-0.153,-0.3273,-0.0132,-0.0936,1.434,1.086,0.3963,0.7353,0.2647,0.0,45864000.0
390,0.51,0.4122,-0.004,10.8015,412.32,1701.69,0.8239,3.9346,16.5227,0.1915,6.1859,-2.8508,-0.0046,-0.6746,-0.5475,-0.3504,-0.1515,-0.3582,-0.0138,-0.0978,1.4434,1.0607,0.3915,0.7358,0.2642,0.0,45981600.0
391,0.51,0.6329,-0.0058,10.7881,431.28,1807.56,0.8246,3.9821,16.4091,0.1961,6.1644,-2.8932,-0.0048,-0.6972,-0.5456,-0.3313,-0.1309,-0.3864,-0.0137,-0.0999,1.4543,1.1393,0.4114,0.7367,0.2633,0.0,46099200.0
392,0.51,0.5706,-0.0078,10.7648,392.48,1687.53,0.8453,3.9231,15.4552,0.1922,6.2966,-2.8508,-0.0047,-0.681,-0.5395,-0.3755,-0.2025,-0.3385,-0.0145,-0.1004,1.4656,1.2421,0.4239,0.7389,0.2611,0.0,46216800.0
393,0.51,0.7629,-0.0084,10.7424,375.93,1543.3,0.7371,3.5349,15.2034,0.1684,5.5522,-2.5728,-0.0042,-0.6049,-0.4901,-0.322,-0.1286,-0.3286,-0.0124,-0.0883,1.4741,0.865,0.3703,0.7393,0.2607,0.0,46334400.0
394,0.51,0.6471,-0.0072,10.7226,393.67,1642.95,0.8264,3.8146,15.3715,0.1838,6.045,-2.7659,-0.0046,-0.6712,-0.5391,-0.3482,-0.1636,-0.3319,-0.0136,-0.099,1.4853,1.1345,0.3999,0.7402,0.2598,0.0,46452000.0
395,0.51,0.458,-0.0082,10.6848,389.43,1656.56,0.7925,3.7893,15.8471,0.1788,5.8094,-2.7485,-0.0045,-0.6584,-0.5288,-0.3559,-0.1662,-0.3774,-0.0136,-0.0964,1.498,1.0292,0.3972,0.7417,0.2583,0.0,46569600.0
396,0.51,0.551,-0.0043,10.6717,424.61,1775.95,0.8692,4.0478,16.6737,0.1958,6.4259,-2.9259,-0.0049,-0.7086,-0.5525,-0.3614,-0.1627,-0.3573,-0.0143,-0.1016,1.509,1.1597,0.4215,0.7431,0.2569,0.0,46687200.0
397,0.51,0.6196,-0.0052,10.6289,438.18,1816.81,0.8478,4.0538,16.8665,0.1936,6.4026,-2.9377,-0.0048,-0.7032,-0.5543,-0.3741,-0.1635,-0.3747,-0.0143,-0.102,1.5208,1.1263,0.4354,0.744,0.256,0.0,46804800.0
398,0.5,0.5988,-0.0062,10.6037,416.93,1745.45,0.7423,3.5563,14.5388,0.1734,5.6308,-2.5563,-0.0041,-0.611,-0.4726,-0.325,-0.143,-0.3192,-0.0125,-0.0893,1.5321,1.0111,0.3582,0.7455,0.2545,0.0,46922400.0
399,0.5,0.5837,-0.0079,10.5788,388.25,1615.79,0.7891,3.7254,15.5417,0.1798,5.8389,-2.6766,-0.0044,-0.6478,-0.5016,-0.3326,-0.153,-0.3469,-0.0132,-0.0936,1.543,1.0303,0.3861,0.7453,0.2547,0.0,47040000.0
400,0.5,0.5339,-0.0047,10.5715,405.47,1687.97,0.7913,3.8259,15.6872,0.1854,5.8895,-2.7539,-0.0046,-0.6617,-0.5111,-0.3555,-0.2011,-0.3765,-0.0141,-0.0985,1.5532,1.0513,0.3983,0.7455,0.2545,0.0,47157600.0
401,0.5,0.6217,-0.0089,10.5579,402.59,1694.11,0.836,3.8859,16.0061,0.1862,6.0353,-2.8068,-0.0048,-0.6994,-0.5349,-0.3349,-0.1425,-0.3695,-0.0136,-0.099,1.5638,1.0767,0.4226,0.746,0.254,0.0,47275200.0
402,0.5,0.5926,-0.0077,10.5422,401.26,1661.33,0.7558,3.7084,15.8809,0.1725,5.7297,-2.6732,-0.0043,-0.6417,-0.5182,-0.3483,-0.1458,-0.3718,-0.0131,-0.0936,1.5749,0.9104,0.3969,0.7465,0.2535,0.0,47392800.0
403,0.5,0.5144,-0.009,10.5127,371.85,1601.54,0.7183,3.5307,14.2487,0.1688,5.6342,-2.5536,-0.0039,-0.5883,-0.4739,-0.3284,-0.1203,-0.3362,-0.0122,-0.0868,1.585,1.0539,0.374,0.7463,0.2537,0.0,47510400.0
404,0.5,0.5864,-0.0072,10.4947,412.49,1742.07,0.8302,3.9225,15.9749,0.1863,6.0897,-2.8242,-0.0046,-0.6862,-0.5173,-0.3532,-0.1403,-0.376,-0.0136,-0.0998,1.5962,1.1231,0.4127,0.7494,0.2506,0.0,47628000.0
405,0.5,0.5852,-0.0092,10.4701,393.86,1660.76,0.7928,3.7207,15.0334,0.1804,5.8713,-2.6549,-0.0044,-0.6487,-0.5015,-0.3435,-0.1676,-0.3289,-0.0134,-0.0951,1.6067,1.1291,0.3819,0.7524,0.2476,0.0,47745600.0
406,0.5,0.6346,-0.0059,10.4614,379.46,1609.76,0.7967,3.5751,14.7082,0.1678,5.5957,-2.5589,-0.0046,-0.6532,-0.4884,-0.3409,-0.1443,-0.3238,-0.0127,-0.0913,1.6157,1.0139,0.3917,0.7542,0.2458,0.0,47863200.0
407,0.5,0.5749,-0.0079,10.4395,394.66,1627.17,0.7947,3.6999,15.7259,0.1771,5.7786,-2.6438,-0.0045,-0.6555,-0.5043,-0.3374,-0.1437,-0.3417,-0.0129,-0.0953,1.6273,0.9833,0.3847,0.7558,0.2442,0.0,47980800.0
408,0.5,0.4858,-0.0082,10.4089,438.63,1782.22,0.8541,3.9252,16.4362,0.1893,6.228,-2.7967,-0.0048,-0.6836,-0.5373,-0.3425,-0.1275,-0.3412,-0.0135,-0.0989,1.6379,1.0817,0.4076,0.7572,0.2428,0.0,48098400.0
409,0.5,0.5805,-0.0076,10.3738,422.04,1768.05,0.8621,4.0396,16.3344,0.1898,6.4036,-2.8911,-0.0048,-0.697,-0.5311,-0.3601,-0.1524,-0.3642,-0.0141,-0.1027,1.6493,1.1908,0.4205,0.7611,0.2389,0.0,48216000.0
410,0.5,0.4761,-0.0042,10.3545,395.26,1684.93,0.7799,3.6313,14.8298,0.1729,5.7145,-2.5839,-0.0044,-0.6385,-0.4809,-0.3288,-0.1432,-0.3307,-0.0127,-0.0925,1.659,1.0648,0.3774,0.763,0.237,0.0,48333600.0
411,0.5,0.4821,-0.0099,10.3406,413.21,1724.56,0.7469,3.631,15.2198,0.1707,5.6776,-2.5914,-0.0042,-0.6128,-0.4769,-0.329,-0.118,-0.3528,-0.0126,-0.0898,1.6689,0.9591,0.3786,0.7652,0.2348,0.0,48451200.0
412,0.5,0.4952,-0.0013,10.3377,431.3,1755.18,0.8443,3.9925,16.8127,0.1913,6.4943,-2.8358,-0.0044,-0.6596,-0.4945,-0.3481,-0.1661,-0.3311,-0.0139,-0.1014,1.679,1.0352,0.3979,0.7663,0.2337,0.0,48568800.0
413,0.5,0.5624,-0.0062,10.3087,414.58,1684.94,0.7866,3.7125,16.0604,0.1792,5.8684,-2.6154,-0.0043,-0.6337,-0.4798,-0.3238,-0.1481,-0.3312,-0.0131,-0.0926,1.6882,0.9007,0.3711,0.7684,0.2316,0.0,48686400.0
414,0.49,0.4781,-0.0074,10.2993,384.46,1596.46,0.7023,3.3592,13.7582,0.1628,5.3533,-2.3895,-0.0039,-0.5527,-0.4286,-0.3116,-0.1295,-0.3081,-0.0117,-0.0837,1.6964,0.935,0.3399,0.7683,0.2317,0.0,48804000.0
415,0.49,0.5162,-0.0057,10.2707,409.86,1686.61,0.8278,3.8724,16.0719,0.1769,6.1894,-2.7668,-0.0046,-0.6691,-0.5204,-0.3762,-0.1482,-0.3492,-0.0137,-0.0983,1.7053,1.0832,0.426,0.7682,0.2318,0.0,48921600.0
416,0.49,0.546,-0.0047,10.2482,417.9,1707.51,0.7955,3.724,15.6489,0.1785,5.9393,-2.6416,-0.0044,-0.627,-0.5006,-0.3342,-0.1155,-0.3267,-0.0127,-0.0923,1.714,1.0093,0.3765,0.7693,0.2307,0.0,49039200.0
417,0.49,0.5303,-0.0012,10.2245,422.17,1697.12,0.8183,3.906,16.953,0.1801,6.2914,-2.7717,-0.0043,-0.655,-0.4875,-0.3728,-0.1801,-0.3461,-0.014,-0.0996,1.7242,0.9966,0.4056,0.7707,0.2293,0.0,49156800.0
418,0.49,0.5529,-0.0023,10.1921,413.62,1688.8,0.7325,3.6256,15.3711,0.1709,5.8157,-2.5887,-0.0039,-0.5897,-0.4467,-0.3545,-0.1327,-0.3445,-0.0125,-0.0896,1.734,0.9488,0.3792,0.7723,0.2277,0.0,49274400.0
419,0.49,0.5199,-0.0096,10.1683,387.95,1635.13,0.7203,3.4104,13.7748,0.1502,5.3351,-2.4217,-0.0039,-0.6005,-0.4389,-0.319,-0.1091,-0.3294,-0.0116,-0.0864,1.7409,1.0345,0.3591,0.7741,0.2259,0.0,49392000.0
420,0.49,0.5814,-0.0073,10.1337,364.99,1536.82,0.6818,3.3751,13.9104,0.1544,5.2643,-2.3844,-0.0037,-0.5748,-0.4375,-0.3188,-0.1184,-0.3357,-0.0117,-0.0842,1.7485,0.9511,0.347,0.7736,0.2264,0.0,49509600.0
421,0.49,0.5557,-0.0067,10.1216,352.31,1487.18,0.7459,3.5448,14.6544,0.1726,5.7165,-2.4927,-0.0041,-0.6037,-0.4334,-0.3452,-0.1725,-0.3079,-0.0129,-0.0888,1.7553,0.9614,0.3633,0.774,0.226,0.0,49627200.0
422,0.49,0.4998,-0.0049,10.1025,394.04,1660.11,0.7404,3.5062,14.5269,0.1662,5.6211,-2.4742,-0.004,-0.5955,-0.4561,-0.3303,-0.1756,-0.3115,-0.0126,-0.0894,1.7632,0.9552,0.3628,0.7763,0.2237,0.0,49744800.0
423,0.49,0.6066,-0.0068,10.0903,426.42,1728.7,0.8511,3.923,17.0771,0.1863,6.1597,-2.7513,-0.0048,-0.6855,-0.5054,-0.3454,-0.1407,-0.3504,-0.0135,-0.0993,1.7733,0.9684,0.4051,0.7778,0.2222,0.0,49862400.0
424,0.49,0.5342,-0.009,10.0807,441.09,1778.35,0.8539,3.8703,16.2571,0.1815,6.1825,-2.714,-0.0046,-0.6804,-0.501,-0.3432,-0.1404,-0.3258,-0.0134,-0.0981,1.7842,1.041,0.4063,0.779,0.221,0.0,49980000.0
425,0.49,0.5698,-0.0077,10.0487,415.81,1694.33,0.8484,3.9489,16.1925,0.1888,6.3117,-2.7705,-0.0045,-0.6689,-0.486,-0.346,-0.1538,-0.3376,-0.0137,-0.101,1.794,1.1458,0.3973,0.7804,0.2196,0.0,50097600.0
426,0.49,0.4189,-0.0038,10.0186,430.3,1719.77,0.8209,3.8433,16.6118,0.1827,6.176,-2.6741,-0.0044,-0.6464,-0.4619,-0.337,-0.1304,-0.3277,-0.0133,-0.0957,1.8028,0.9632,0.3817,0.7824,0.2176,0.0,50215200.0
427,0.48,0.5378,-0.0066,10.001,447.58,1787.7,0.8183,3.9508,17.0377,0.1775,6.283,-2.7712,-0.0044,-0.6587,-0.4904,-0.3923,-0.1627,-0.3641,-0.014,-0.0992,1.8125,0.9873,0.4026,0.7843,0.2157,0.0,50332800.0
428,0.48,0.4495,-0.0069,9.9631,420.75,1702.82,0.6506,3.1957,13.6063,0.1512,5.0621,-2.2301,-0.0034,-0.5283,-0.4022,-0.2796,-0.0992,-0.3098,-0.0107,-0.0779,1.8203,0.8524,0.3156,0.7859,0.2141,0.0,50450400.0
429,0.48,0.5902,-0.0064,9.9475,405.21,1656.19,0.7862,3.8699,16.4974,0.1893,6.1507,-2.6979,-0.0041,-0.6273,-0.4532,-0.3578,-0.1476,-0.362,-0.0133,-0.0945,1.8285,0.9773,0.3831,0.7873,0.2127,0.0,50568000.0
430,0.48,0.4501,-0.0015,9.9232,418.68,1697.14,0.7899,3.7477,16.0997,0.1826,6.0163,-2.6018,-0.0043,-0.6278,-0.4441,-0.3452,-0.1805,-0.3223,-0.0135,-0.0954,1.8364,0.9665,0.3775,0.7886,0.2114,0.0,50685600.0
431,0.48,0.5145,-0.0076,9.8989,450.45,1792.34,0.8724,4.1443,17.9638,0.2007,6.6739,-2.8788,-0.0046,-0.6852,-0.4939,-0.3662,-0.1626,-0.3495,-0.0144,-0.1033,1.8461,1.0645,0.4114,0.7905,0.2095,0.0,50803200.0
432,0.48,0.4628,-0.0092,9.8565,458.05,1810.86,0.8529,3.9853,16.8821,0.1927,6.4665,-2.7724,-0.0045,-0.6652,-0.481,-0.3465,-0.145,-0.332,-0.0136,-0.1005,1.8561,1.0738,0.4046,0.7928,0.2072,0.0,50920800.0
433,0.48,0.5011,-0.0067,9.8411,445.48,1772.28,0.79,3.7906,16.413,0.1869,6.0639,-2.6165,-0.0042,-0.6315,-0.4429,-0.3289,-0.1611,-0.3251,-0.0132,-0.0948,1.8645,0.9608,0.362,0.7945,0.2055,0.0,51038400.0
434,0.48,0.4704,-0.0071,9.8427,435.51,1757.24,0.809,3.9083,16.4991,0.1859,6.3065,-2.7078,-0.0042,-0.6444,-0.4661,-0.3365,-0.1292,-0.3361,-0.0133,-0.0969,1.8733,1.055,0.3801,0.7969,0.2031,0.0,51156000.0
435,0.48,0.5046,-0.0038,9.8218,430.36,1723.64,0.7809,3.7672,15.9086,0.181,6.0074,-2.5932,-0.0043,-0.6246,-0.4418,-0.3149,-0.1237,-0.3314,-0.0128,-0.0929,1.8824,0.9737,0.3574,0.7979,0.2021,0.0,51273600.0
436,0.48,0.5283,-0.0074,9.816,440.52,1768.02,0.8213,3.9729,16.5544,0.1875,6.3483,-2.749,-0.0044,-0.6504,-0.4563,-0.3653,-0.1703,-0.3551,-0.0139,-0.1007,1.8922,1.0617,0.3988,0.798,0.202,0.0,51391200.0
437,0.48,0.5798,-0.0067,9.7874,425.98,1727.67,0.802,3.7824,15.987,0.1786,6.0459,-2.6128,-0.0042,-0.6268,-0.4698,-0.3279,-0.1198,-0.3332,-0.0128,-0.093,1.9018,1.0131,0.3793,0.7991,0.2009,0.0,51508800.0
438,0.48,0.626,-0.0043,9.7728,413.18,1655.28,0.77,3.6749,16.0528,0.1677,6.0332,-2.5532,-0.0039,-0.5928,-0.4501,-0.3283,-0.1241,-0.3077,-0.0126,-0.0918,1.9109,0.9339,0.3802,0.799,0.201,0.0,51626400.0
439,0.48,0.4519,-0.009,9.7519,416.98,1684.39,0.8381,4.048,17.3553,0.1956,6.488,-2.7942,-0.0045,-0.6659,-0.4714,-0.3605,-0.1583,-0.357,-0.014,-0.1007,1.9214,0.972,0.4016,0.7991,0.2009,0.0,51744000.0
440,0.48,0.4396,-0.0064,9.722,436.53,1745.17,0.8025,3.9644,17.0711,0.1844,6.3084,-2.7335,-0.0043,-0.646,-0.4746,-0.3835,-0.1965,-0.3646,-0.0142,-0.1004,1.933,0.9986,0.3952,0.8009,0.1991,0.0,51861600.0
441,0.47,0.5371,-0.0063,9.6925,448.63,1771.57,0.891,4.2219,18.0338,0.2072,6.823,-2.893,-0.0047,-0.6909,-0.4959,-0.348,-0.1513,-0.3491,-0.0143,-0.1047,1.9418,1.084,0.4017,0.8021,0.1979,0.0,51979200.0
442,0.47,0.4928,-0.0079,9.6734,456.52,1816.63,0.8755,4.285,18.1929,0.2049,6.945,-2.942,-0.0046,-0.6886,-0.4951,-0.3911,-0.1708,-0.3738,-0.0149,-0.1058,1.9542,1.1137,0.4255,0.8038,0.1962,0.0,52096800.0
443,0.47,0.4563,-0.0062,9.6726,472.29,1878.02,0.8852,4.2413,18.1634,0.2102,6.7922,-2.8938,-0.0046,-0.6918,-0.4801,-0.3513,-0.1469,-0.3621,-0.0143,-0.1057,1.9683,1.0423,0.3985,0.806,0.194,0.0,52214400.0
444,0.47,0.4912,-0.0069,9.6461,466.1,1857.45,0.8546,4.0399,17.288,0.1978,6.4457,-2.7726,-0.0046,-0.6759,-0.4776,-0.3577,-0.1872,-0.347,-0.0143,-0.1025,1.9812,1.0594,0.4071,0.8075,0.1925,0.0,52332000.0
445,0.47,0.4329,-0.0072,9.6202,454.07,1813.03,0.7971,3.8828,16.1623,0.1896,6.3336,-2.6467,-0.0041,-0.6166,-0.4213,-0.3317,-0.155,-0.3214,-0.0133,-0.0958,1.9929,1.0333,0.3596,0.8081,0.1919,0.0,52449600.0
446,0.47,0.4283,-0.0063,9.6034,445.94,1809.18,0.895,4.278,17.3908,0.213,6.7187,-2.9057,-0.005,-0.7225,-0.5056,-0.3678,-0.2028,-0.3842,-0.015,-0.1095,2.0052,1.2222,0.4174,0.8089,0.1911,0.0,52567200.0
447,0.47,0.5473,-0.005,9.5859,446.99,1834.99,0.8399,4.0267,16.8267,0.1953,6.4574,-2.7331,-0.0044,-0.6554,-0.4591,-0.3414,-0.1645,-0.3395,-0.0139,-0.1007,2.0142,1.0818,0.3745,0.8092,0.1908,0.0,52684800.0
448,0.47,0.5421,-0.0072,9.5729,442.26,1828.31,0.8761,4.1178,16.2216,0.2038,6.494,-2.7791,-0.0048,-0.6908,-0.4697,-0.3325,-0.1361,-0.355,-0.0138,-0.1031,2.0272,1.2112,0.3896,0.8107,0.1893,0.0,52802400.0
449,0.47,0.4996,-0.002,9.5705,449.87,1832.3,0.8743,4.1379,17.4828,0.1997,6.696,-2.8118,-0.0046,-0.6819,-0.4821,-0.3766,-0.1808,-0.3412,-0.0145,-0.1052,2.0405,1.0843,0.4075,0.8113,0.1887,0.0,52920000.0
450,0.47,0.4024,-0.0076,9.5476,468.54,1881.95,0.9039,4.2708,17.8715,0.2192,6.8253,-2.8843,-0.0048,-0.7035,-0.4891,-0.3468,-0.1536,-0.3606,-0.0145,-0.1056,2.0528,1.1281,0.4076,0.8122,0.1878,0.0,53037600.0
451,0.47,0.4006,-0.0077,9.498,455.14,1846.11,0.8402,4.0877,16.6339,0.204,6.6309,-2.7653,-0.0043,-0.6453,-0.4388,-0.3475,-0.162,-0.3386,-0.014,-0.1013,2.0669,1.1576,0.3791,0.8133,0.1867,0.0,53155200.0
452,0.47,0.4685,-0.0065,9.4783,462.62,1877.36,0.9187,4.2446,18.0103,0.2042,6.7445,-2.8679,-0.0051,-0.7117,-0.5002,-0.3616,-0.1697,-0.3589,-0.0147,-0.1063,2.0828,1.1132,0.4198,0.8139,0.1861,0.0,53272800.0
453,0.47,0.5067,-0.0071,9.456,467.01,1891.37,0.8752,4.3142,17.9639,0.2129,6.9887,-2.9166,-0.0046,-0.6768,-0.4613,-0.3661,-0.1726,-0.3672,-0.0148,-0.1079,2.0996,1.1416,0.4052,0.815,0.185,0.0,53390400.0
454,0.47,0.511,-0.0067,9.458,478.19,1878.4,0.8743,4.1493,17.6498,0.2016,6.6624,-2.8003,-0.0045,-0.6748,-0.4572,-0.352,-0.1652,-0.3453,-0.0142,-0.1032,2.1159,1.0788,0.3929,0.8155,0.1845,0.0,53508000.0
455,0.47,0.4277,-0.0063,9.43,453.26,1781.33,0.819,3.9412,16.6043,0.1945,6.3189,-2.6496,-0.0043,-0.6409,-0.4562,-0.3349,-0.1574,-0.3421,-0.0136,-0.0985,2.1309,1.0493,0.3747,0.8163,0.1838,0.0,53625600.0
456,0.47,0.5555,-0.0049,9.4226,455.71,1814.7,0.8453,4.0299,17.008,0.1946,6.4338,-2.7101,-0.0046,-0.66,-0.4516,-0.3548,-0.1919,-0.3493,-0.0142,-0.1023,2.1468,1.0519,0.3945,0.8165,0.1835,0.0,53743200.0
457,0.47,0.4726,-0.0078,9.4094,460.29,1815.09,0.8839,4.1399,17.7682,0.2028,6.6254,-2.7689,-0.0047,-0.6845,-0.4576,-0.3454,-0.1461,-0.3406,-0.0141,-0.1029,2.1638,1.0436,0.3855,0.8173,0.1827,0.0,53860800.0
458,0.47,0.4593,-0.0062,9.4128,489.36,1916.76,0.8996,4.3562,18.6529,0.2126,7.0591,-2.9317,-0.0046,-0.6816,-0.4719,-0.3806,-0.1883,-0.3573,-0.015,-0.1097,2.1805,1.1039,0.4025,0.8197,0.1803,0.0,53978400.0
459,0.47,0.6133,-0.0071,9.3784,435.14,1767.64,0.8004,3.8011,15.6854,0.1853,6.091,-2.5504,-0.0042,-0.6117,-0.428,-0.3339,-0.1536,-0.3203,-0.0131,-0.0952,2.1959,1.0243,0.3635,0.8206,0.1794,0.0,54096000.0
460,0.47,0.5036,-0.0036,9.3891,465.09,1855.83,0.8901,4.272,18.0282,0.2124,6.9009,-2.853,-0.0046,-0.678,-0.4669,-0.3639,-0.1663,-0.3519,-0.0146,-0.1052,2.212,1.1038,0.4001,0.8209,0.1791,0.0,54213600.0
461,0.46,0.4675,-0.0082,9.3597,455.68,1811.01,0.8731,4.1086,17.3273,0.2046,6.6034,-2.745,-0.0046,-0.6686,-0.4548,-0.342,-0.1793,-0.3361,-0.0143,-0.104,2.2281,1.0659,0.3873,0.8205,0.1795,0.0,54331200.0
462,0.46,0.466,-0.0068,9.3415,483.17,1880.03,0.8991,4.2076,18.6738,0.206,6.6805,-2.8063,-0.0048,-0.6888,-0.4557,-0.3551,-0.1588,-0.353,-0.0143,-0.1056,2.2426,0.9571,0.3897,0.8206,0.1794,0.0,54448800.0
463,0.46,0.4658,-0.0083,9.3139,468.21,1821.7,0.8397,4.0214,17.3345,0.1997,6.4639,-2.6826,-0.0043,-0.6347,-0.4362,-0.3437,-0.1655,-0.3338,-0.0138,-0.1013,2.259,1.0131,0.3722,0.8209,0.1791,0.0,54566400.0
464,0.46,0.4156,-0.0061,9.2963,481.98,1898.17,0.8767,4.1489,17.5715,0.2065,6.6343,-2.7697,-0.0045,-0.6737,-0.4492,-0.354,-0.1673,-0.35,-0.0143,-0.1039,2.2746,1.0974,0.4002,0.822,0.178,0.0,54684000.0
465,0.46,0.4666,-0.0059,9.2832,485.61,1931.39,0.9188,4.3675,18.2359,0.2129,6.9522,-2.9128,-0.0051,-0.7099,-0.4798,-0.3823,-0.1986,-0.3723,-0.0153,-0.1111,2.2885,1.1376,0.4191,0.8229,0.1771,0.0,54801600.0
466,0.46,0.4584,-0.0065,9.2766,463.24,1851.1,0.8831,4.2369,17.8173,0.2067,6.8734,-2.8204,-0.0045,-0.6649,-0.4469,-0.3631,-0.1395,-0.3508,-0.0142,-0.1045,2.3045,1.1034,0.4041,0.8234,0.1766,0.0,54919200.0
467,0.46,0.4382,-0.0075,9.2557,487.57,1898.68,0.8743,4.3344,18.5643,0.213,7.0293,-2.8702,-0.0044,-0.6625,-0.4447,-0.3734,-0.1892,-0.3587,-0.015,-0.1079,2.3188,1.0534,0.3838,0.8246,0.1754,0.0,55036800.0
468,0.46,0.4389,-0.0068,9.2515,467.48,1843.65,0.9079,4.2414,17.6328,0.202,6.8122,-2.8269,-0.0049,-0.6881,-0.4604,-0.3869,-0.1765,-0.3548,-0.0146,-0.1078,2.3348,1.16,0.416,0.8261,0.1739,0.0,55154400.0
469,0.46,0.417,-0.0082,9.2229,477.04,1879.68,0.8886,4.3244,18.5854,0.2058,6.8798,-2.8852,-0.0047,-0.6838,-0.4638,-0.3817,-0.1704,-0.3859,-0.0148,-0.1084,2.3497,1.1219,0.4132,0.8277,0.1723,0.0,55272000.0
470,0.46,0.4621,-0.006,9.2135,469.89,1840.82,0.8416,4.0745,16.8509,0.197,6.5804,-2.7081,-0.0043,-0.6369,-0.4146,-0.3559,-0.1379,-0.3405,-0.0137,-0.102,2.3622,1.1076,0.3743,0.8286,0.1714,0.0,55389600.0
471,0.46,0.5084,-0.0076,9.1966,455.72,1809.89,0.8822,4.0866,17.3167,0.1954,6.4993,-2.7112,-0.0048,-0.6782,-0.4539,-0.3615,-0.1546,-0.3476,-0.014,-0.1031,2.3751,1.0394,0.4027,0.8295,0.1705,0.0,55507200.0
472,0.46,0.4198,-0.0087,9.1784,443.65,1765.52,0.8221,3.881,16.2685,0.1933,6.1872,-2.5616,-0.0044,-0.6189,-0.4254,-0.3115,-0.1157,-0.329,-0.0128,-0.096,2.3868,1.0124,0.3633,0.8297,0.1703,0.0,55624800.0
473,0.46,0.4404,-0.0052,9.1732,450.86,1767.03,0.9011,4.1799,18.0491,0.2043,6.6775,-2.7442,-0.0049,-0.6783,-0.4662,-0.3801,-0.171,-0.3394,-0.0145,-0.1045,2.3968,1.0709,0.4016,0.8302,0.1698,0.0,55742400.0
474,0.46,0.4611,-0.0078,9.1356,476.8,1850.47,0.9059,4.3,18.0169,0.2085,6.9613,-2.8373,-0.0047,-0.6784,-0.4414,-0.3867,-0.2165,-0.3449,-0.0151,-0.1102,2.4075,1.1459,0.3969,0.83,0.17,0.0,55860000.0
475,0.46,0.4246,-0.0054,9.1146,467.54,1839.82,0.8518,4.0362,16.3063,0.1976,6.5249,-2.6565,-0.0044,-0.6271,-0.3974,-0.3331,-0.1311,-0.3314,-0.0134,-0.1004,2.4185,1.1534,0.3731,0.8299,0.1701,0.0,55977600.0
476,0.45,0.4953,-0.0064,9.0764,450.9,1808.83,0.8481,4.1313,17.259,0.1975,6.6177,-2.7221,-0.0044,-0.6444,-0.4336,-0.3873,-0.1863,-0.3568,-0.0144,-0.1047,2.4295,1.1039,0.3854,0.8301,0.1699,0.0,56095200.0
477,0.45,0.4566,-0.0068,9.0544,445.71,1775.3,0.8483,4.0642,17.3843,0.1913,6.5214,-2.6842,-0.0044,-0.6406,-0.4262,-0.369,-0.1366,-0.3486,-0.0137,-0.1018,2.4409,1.0199,0.3843,0.831,0.169,0.0,56212800.0
478,0.45,0.4783,-0.0059,9.0426,459.1,1809.36,0.8976,4.2005,17.8063,0.1994,6.7128,-2.7693,-0.0048,-0.6738,-0.4473,-0.3747,-0.1537,-0.3556,-0.0142,-0.1066,2.4556,1.1211,0.4062,0.8324,0.1676,0.0,56330400.0
479,0.45,0.4435,-0.0071,9.0217,446.1,1738.42,0.8595,3.9719,16.8664,0.1967,6.2897,-2.5914,-0.0048,-0.6465,-0.43,-0.3454,-0.1683,-0.3355,-0.0138,-0.1,2.4652,1.039,0.3835,0.8321,0.1679,0.0,56448000.0
480,0.45,0.4624,-0.0068,9.0084,442.2,1756.57,0.8578,3.9905,16.3818,0.1938,6.3189,-2.6093,-0.0046,-0.6496,-0.4127,-0.3513,-0.1433,-0.3409,-0.0135,-0.1008,2.4753,1.0794,0.3763,0.8321,0.1679,0.0,56565600.0
481,0.45,0.5349,-0.0077,8.9719,443.3,1772.35,0.8205,3.915,16.4257,0.1828,6.3064,-2.5813,-0.0043,-0.6306,-0.4255,-0.3414,-0.1462,-0.3339,-0.0134,-0.0976,2.4859,1.0174,0.377,0.8321,0.1679,0.0,56683200.0
482,0.45,0.4792,-0.008,8.9583,426.59,1679.71,0.839,3.8735,16.5029,0.1949,6.1117,-2.5182,-0.0044,-0.6346,-0.4003,-0.3193,-0.1423,-0.3197,-0.013,-0.0972,2.4971,0.96,0.3478,0.8321,0.1679,0.0,56800800.0
